id,k=1,k=3,k=5
597482888244925439,0.045377373695373535,0.0582425594329834,0.07146286964416504
-8804736012241496866,0.0,0.05036044120788574,0.00996387004852295
-2784205553788283389,0.36690521240234375,0.519648551940918,0.571009635925293
-4163667823969277427,0.8874742984771729,0.7073445320129395,1.2786564826965332
3552812983800087189,3.0803825855255127,3.11775541305542,3.0937447547912598
2706346246917668274,0.03411900997161865,0.01911294460296631,0.059000611305236816
4653730693664545715,0.00550079345703125,0.03400611877441406,0.08641815185546875
4247699626393374160,0.029262185096740723,0.02368485927581787,0.06694698333740234
6962670823213779451,0.0,0.028132081031799316,0.1525782346725464
9215439092645698092,0.50921630859375,0.3720436096191406,0.3720436096191406
-8600080249341020165,0.0,0.0,0.10361099243164062
-6402062372968658256,0.02924346923828125,0.12487030029296875,0.16721725463867188
-2245865642014600894,0.8422946929931641,1.7197608947753906,1.8630180358886719
-8565901131316229741,0.0,0.32545006275177,0.3635265827178955
-4009282103120353591,0.0,0.5030899047851562,0.3055458068847656
-795369910588989768,0.0,0.0030667781829833984,0.07272684574127197
-7953069587720831523,0.0,0.058971405029296875,0.16171646118164062
8898624918093963190,0.0,0.0,0.0
2233841196351765158,0.37345123291015625,0.37345123291015625,0.4592723846435547
-6045502999376153192,0.0,0.0,0.0018591880798339844
1349145957645931961,0.4355640411376953,0.110198974609375,0.22989654541015625
-6417966771790123446,0.10258340835571289,0.2324209213256836,0.07233572006225586
7719857027067017307,0.9090480804443359,0.9090480804443359,0.7283153533935547
-4897276883879247528,0.09617376327514648,0.2153019905090332,0.2153019905090332
4696726114405039675,0.0,0.0,0.0
5509079039427758230,0.4907677173614502,0.5225746631622314,0.5437314510345459
-2316650173778466960,0.0,0.43160438537597656,0.3592090606689453
-1475701498144664345,0.19497990608215332,0.10065698623657227,0.3210601806640625
-1585390730585663097,0.08648109436035156,0.31619834899902344,0.1591963768005371
-7221336373676436275,0.0,0.4082965850830078,0.21869277954101562
8995275844685777109,0.0,1.253666877746582,1.0965585708618164
5793451997011396719,0.0,0.05421113967895508,0.08033502101898193
7645031637168148427,0.055747032165527344,0.9998693466186523,0.6266031265258789
-2882270841052454693,0.0,0.0,0.15387272834777832
-8830820756194144783,0.0,0.07413101196289062,0.26503944396972656
670296187480398959,0.0,0.1398601531982422,0.34111595153808594
5755672890062977607,0.0,0.03855252265930176,0.0809791088104248
5738094460499895551,10.734447956085205,10.406673908233643,10.7753586769104
-7665066622706889405,1.3560848236083984,0.10601997375488281,0.2184295654296875
-2786001154506175276,0.6674041748046875,0.6674041748046875,0.7734584808349609
-2834453331876889227,0.0,0.08603286743164062,0.0226593017578125
3795038485528464805,0.010727643966674805,0.07120704650878906,0.0684659481048584
8935335957693757271,0.0,0.6301703453063965,0.24588584899902344
